File,LCP_1,LCP_2,LCP_3,LCP_4,LCP_5,LCP_6,LCP_7,LCP_8,LCP_9,LCP_10,LCP_11,LCP_12,LCP_13,LCP_14,LCP_15,LCP_16,LCP_17,LCP_18,LCP_19,LCP_20,LCP_21,LCP_22,LCP_23,LCP_24,LCP_25,LCP_26,LCP_27,LCP_28,LCP_29,LCP_30,LCP_31,LCP_32,LCP_33,LCP_34,LCP_35,LCP_36,LCP_37,LCP_38,LCP_39,LCP_40,LCP_41,LCP_42,LCP_43,LCP_44,LCP_45,LCP_46,LCP_47,LCP_48,LCP_49,LCP_50,LCP_51,LCP_52,LCP_53,LCP_54,LCP_55,LCP_56,LCP_57,LCP_58,LCP_59,LCP_60,LCP_61,LCP_62,LCP_63,LCP_64,LCP_65,LCP_66,LCP_67,LCP_68,LCP_69,LCP_70,LCP_71,LCP_72,LCP_73,LCP_74,LCP_75,LCP_76,LCP_77,LCP_78,LCP_79,LCP_80,LCP_81,class
Medial Femur of G1_2.jpg,1.06E+00,6.54E-02,6.76E-01,1.60E-01,7.61E-01,1.60E-01,6.76E-01,6.54E-02,751,1.04E+00,6.16E-02,4.74E-01,4.08E-02,5.59E-01,4.08E-02,4.74E-01,6.16E-02,899,1.03E+00,3.76E-02,1.72E-01,1.66E-01,5.65E-01,1.66E-01,1.72E-01,3.76E-02,682,1.02E+00,2.15E-02,1.50E-01,4.57E-02,2.65E-01,4.57E-02,1.50E-01,2.15E-02,637,1.00E+00,1.58E-02,3.73E-01,2.21E-02,3.51E-01,2.21E-02,3.73E-01,1.58E-02,854,9.87E-01,3.18E-03,1.57E-01,7.20E-02,1.83E-01,7.20E-02,1.57E-01,3.18E-03,775,9.72E-01,3.37E-02,2.05E-01,5.89E-02,1.36E-01,5.89E-02,2.05E-01,3.37E-02,819,9.62E-01,2.35E-02,5.07E-01,1.00E-01,5.45E-01,1.00E-01,5.07E-01,2.35E-02,901,9.43E-01,2.45E-02,7.88E-01,8.18E-02,9.51E-01,8.18E-02,7.88E-01,2.45E-02,916,Grade 1
Medial Femur of G1_3.jpg,1.08E+00,6.06E-02,6.25E-01,8.69E-02,9.32E-02,8.69E-02,6.25E-01,6.06E-02,899,1.05E+00,8.71E-02,3.86E-01,6.56E-02,1.62E-01,6.56E-02,3.86E-01,8.71E-02,974,1.04E+00,4.41E-02,1.46E-01,1.63E-01,4.08E-01,1.63E-01,1.46E-01,4.41E-02,595,1.02E+00,4.53E-02,1.21E-01,3.99E-02,2.32E-01,3.99E-02,1.21E-01,4.53E-02,565,1.00E+00,2.97E-02,2.66E-01,2.23E-02,9.75E-02,2.23E-02,2.66E-01,2.97E-02,613,9.83E-01,2.04E-02,1.76E-01,1.39E-01,9.86E-02,1.39E-01,1.76E-01,2.04E-02,637,9.63E-01,2.18E-02,1.79E-01,5.40E-02,6.95E-02,5.40E-02,1.79E-01,2.18E-02,701,9.48E-01,5.08E-02,4.38E-01,1.74E-01,1.07E-01,1.74E-01,4.38E-01,5.08E-02,1008,9.18E-01,2.00E-02,7.27E-01,1.21E-01,2.59E-02,1.21E-01,7.27E-01,2.00E-02,1016,Grade 1
Medial Femur of G1_4.jpg,1.07E+00,5.26E-02,7.39E-01,6.37E-02,4.18E-01,6.37E-02,7.39E-01,5.26E-02,725,1.05E+00,6.40E-03,4.96E-01,1.19E-01,1.43E-01,1.19E-01,4.96E-01,6.40E-03,908,1.04E+00,7.19E-03,2.06E-01,1.04E-01,2.45E-01,1.04E-01,2.06E-01,7.19E-03,636,1.03E+00,2.64E-02,3.46E-01,5.30E-02,1.20E-01,5.30E-02,3.46E-01,2.64E-02,742,1.00E+00,2.10E-02,6.23E-01,4.62E-02,4.77E-01,4.62E-02,6.23E-01,2.10E-02,1066,9.77E-01,2.89E-02,4.50E-01,1.66E-01,3.38E-01,1.66E-01,4.50E-01,2.89E-02,916,9.60E-01,2.41E-02,2.92E-01,1.18E-01,1.25E-01,1.18E-01,2.92E-01,2.41E-02,777,9.48E-01,7.30E-02,5.46E-01,1.45E-01,1.05E-01,1.45E-01,5.46E-01,7.30E-02,895,9.26E-01,6.47E-02,8.80E-01,8.57E-02,3.18E-01,8.57E-02,8.80E-01,6.47E-02,793,Grade 1
Medial Femur of G1_5.jpg,1.06E+00,3.79E-02,6.67E-01,2.62E-01,4.98E-01,2.62E-01,6.67E-01,3.79E-02,743,1.04E+00,8.22E-02,4.47E-01,8.20E-02,2.91E-01,8.20E-02,4.47E-01,8.22E-02,889,1.03E+00,4.79E-02,1.37E-01,1.33E-02,2.73E-01,1.33E-02,1.37E-01,4.79E-02,653,1.02E+00,1.36E-02,2.93E-01,1.33E-01,2.12E-02,1.33E-01,2.93E-01,1.36E-02,681,1.00E+00,4.45E-02,5.83E-01,8.11E-02,1.71E-03,8.11E-02,5.83E-01,4.45E-02,1051,9.83E-01,2.14E-02,3.12E-01,9.03E-02,2.17E-01,9.03E-02,3.12E-01,2.14E-02,753,9.68E-01,6.23E-02,1.79E-01,9.74E-02,2.90E-01,9.74E-02,1.79E-01,6.23E-02,767,9.57E-01,6.95E-02,3.77E-01,1.75E-01,6.61E-02,1.75E-01,3.77E-01,6.95E-02,888,9.37E-01,1.02E-01,5.85E-01,9.59E-02,2.14E-02,9.59E-02,5.85E-01,1.02E-01,910,Grade 1
Medial Femur of G1_6.jpg,1.07E+00,6.06E-02,6.86E-01,2.25E-01,1.94E-01,2.25E-01,6.86E-01,6.06E-02,855,1.05E+00,4.51E-02,4.87E-01,2.26E-02,3.00E-02,2.26E-02,4.87E-01,4.51E-02,905,1.04E+00,2.81E-02,2.29E-01,5.18E-02,1.25E-01,5.18E-02,2.29E-01,2.81E-02,604,1.03E+00,1.60E-02,2.38E-01,1.00E-01,2.75E-02,1.00E-01,2.38E-01,1.60E-02,584,1.00E+00,4.30E-02,4.09E-01,9.08E-02,3.42E-02,9.08E-02,4.09E-01,4.30E-02,965,9.81E-01,1.12E-02,3.07E-01,6.85E-02,1.75E-01,6.85E-02,3.07E-01,1.12E-02,720,9.65E-01,8.07E-02,2.29E-01,3.22E-02,3.82E-02,3.22E-02,2.29E-01,8.07E-02,734,9.54E-01,8.47E-02,5.47E-01,6.00E-02,1.30E-01,6.00E-02,5.47E-01,8.47E-02,967,9.29E-01,4.54E-02,8.71E-01,7.55E-02,2.29E-01,7.55E-02,8.71E-01,4.54E-02,895,Grade 1
Medial Femur of G1_7.jpg,1.08E+00,1.59E-02,4.59E-01,7.88E-02,2.93E-01,7.88E-02,4.59E-01,1.59E-02,651,1.05E+00,3.41E-02,3.24E-01,6.74E-02,6.49E-02,6.74E-02,3.24E-01,3.41E-02,858,1.04E+00,4.97E-02,1.84E-01,9.08E-02,7.58E-02,9.08E-02,1.84E-01,4.97E-02,765,1.02E+00,4.30E-02,2.15E-01,4.31E-02,3.31E-01,4.31E-02,2.15E-01,4.30E-02,779,1.00E+00,1.60E-02,4.57E-01,5.34E-02,1.26E-01,5.34E-02,4.57E-01,1.60E-02,1111,9.81E-01,3.17E-02,2.20E-01,3.72E-02,3.00E-01,3.72E-02,2.20E-01,3.17E-02,894,9.59E-01,2.66E-02,1.64E-01,8.24E-02,4.49E-01,8.24E-02,1.64E-01,2.66E-02,834,9.45E-01,6.34E-02,3.34E-01,8.64E-02,3.05E-01,8.64E-02,3.34E-01,6.34E-02,755,9.19E-01,5.80E-02,6.11E-01,1.38E-01,2.89E-01,1.38E-01,6.11E-01,5.80E-02,845,Grade 1
Medial Femur of G1_8.jpg,1.07E+00,6.08E-02,2.25E-01,1.36E-01,2.63E-02,1.36E-01,2.25E-01,6.08E-02,725,1.05E+00,3.35E-02,1.50E-01,6.37E-02,1.88E-01,6.37E-02,1.50E-01,3.35E-02,799,1.03E+00,4.15E-02,1.02E-01,6.58E-02,7.86E-02,6.58E-02,1.02E-01,4.15E-02,727,1.02E+00,3.18E-02,1.67E-01,6.41E-02,5.75E-02,6.41E-02,1.67E-01,3.18E-02,811,1.00E+00,1.70E-02,4.44E-01,6.70E-02,2.00E-01,6.70E-02,4.44E-01,1.70E-02,1003,9.85E-01,2.29E-02,2.10E-01,4.11E-02,1.40E-02,4.11E-02,2.10E-01,2.29E-02,892,9.70E-01,2.13E-02,1.12E-01,1.30E-01,2.90E-02,1.30E-01,1.12E-01,2.13E-02,837,9.58E-01,2.68E-02,1.65E-01,4.41E-02,2.53E-01,4.41E-02,1.65E-01,2.68E-02,794,9.37E-01,6.88E-02,2.59E-01,6.35E-02,1.84E-02,6.35E-02,2.59E-01,6.88E-02,872,Grade 1
Medial Femur of G1_9.jpg,1.08E+00,1.11E-01,7.27E-01,2.68E-01,5.60E-01,2.68E-01,7.27E-01,1.11E-01,567,1.06E+00,1.03E-01,5.01E-01,7.30E-02,3.89E-01,7.30E-02,5.01E-01,1.03E-01,862,1.05E+00,3.38E-02,2.35E-01,1.66E-01,4.35E-01,1.66E-01,2.35E-01,3.38E-02,497,1.03E+00,4.83E-02,3.10E-01,2.86E-02,2.48E-01,2.86E-02,3.10E-01,4.83E-02,928,1.00E+00,2.74E-02,5.91E-01,1.05E-01,5.48E-01,1.05E-01,5.91E-01,2.74E-02,898,9.72E-01,2.38E-02,4.09E-01,7.32E-02,3.46E-01,7.32E-02,4.09E-01,2.38E-02,1012,9.49E-01,1.08E-01,2.03E-01,3.09E-01,3.49E-01,3.09E-01,2.03E-01,1.08E-01,531,9.40E-01,4.96E-02,5.06E-01,3.12E-02,4.69E-01,3.12E-02,5.06E-01,4.96E-02,905,9.14E-01,6.67E-02,6.77E-01,7.83E-02,8.82E-01,7.83E-02,6.77E-01,6.67E-02,654,Grade 1
Medial Femur of G2_1.jpg,1.04E+00,8.71E-02,3.68E-01,7.77E-02,1.74E-01,7.77E-02,3.68E-01,8.71E-02,726,1.03E+00,9.82E-02,2.03E-01,5.21E-02,1.01E-02,5.21E-02,2.03E-01,9.82E-02,821,1.02E+00,3.95E-02,5.35E-02,5.02E-02,1.25E-01,5.02E-02,5.35E-02,3.95E-02,706,1.01E+00,3.34E-03,1.09E-01,8.13E-02,5.52E-02,8.13E-02,1.09E-01,3.34E-03,772,1.00E+00,2.08E-02,3.86E-01,3.35E-02,2.29E-01,3.35E-02,3.86E-01,2.08E-02,864,9.91E-01,2.27E-02,1.75E-01,6.48E-02,1.05E-01,6.48E-02,1.75E-01,2.27E-02,794,9.80E-01,4.75E-02,1.09E-01,5.75E-02,1.39E-01,5.75E-02,1.09E-01,4.75E-02,784,9.72E-01,5.12E-02,2.06E-01,6.92E-02,2.50E-01,6.92E-02,2.06E-01,5.12E-02,876,9.57E-01,4.94E-02,4.54E-01,5.16E-02,1.81E-01,5.16E-02,4.54E-01,4.94E-02,949,Grade 2
Medial Femur of G2_10.jpg,1.07E+00,4.11E-02,3.06E-01,3.48E-02,5.72E-02,3.48E-02,3.06E-01,4.11E-02,913,1.05E+00,5.02E-02,1.94E-01,8.35E-02,3.96E-02,8.35E-02,1.94E-01,5.02E-02,874,1.03E+00,2.25E-02,7.73E-02,7.42E-02,2.05E-01,7.42E-02,7.73E-02,2.25E-02,595,1.02E+00,2.79E-02,1.99E-01,7.35E-02,1.20E-01,7.35E-02,1.99E-01,2.79E-02,556,1.00E+00,1.31E-02,3.12E-01,1.24E-02,5.06E-03,1.24E-02,3.12E-01,1.31E-02,616,9.85E-01,2.06E-02,1.27E-01,3.61E-02,2.86E-03,3.61E-02,1.27E-01,2.06E-02,620,9.71E-01,4.25E-02,4.56E-02,1.14E-01,1.30E-01,1.14E-01,4.56E-02,4.25E-02,682,9.58E-01,7.07E-02,2.00E-01,8.89E-02,6.62E-02,8.89E-02,2.00E-01,7.07E-02,1007,9.34E-01,8.75E-02,2.37E-01,1.02E-01,8.71E-02,1.02E-01,2.37E-01,8.75E-02,986,Grade 2
Medial Femur of G2_11.jpg,1.09E+00,7.18E-02,2.18E-01,1.23E-01,1.08E-01,1.23E-01,2.18E-01,7.18E-02,876,1.06E+00,4.91E-02,7.82E-02,1.22E-01,2.45E-01,1.22E-01,7.82E-02,4.91E-02,988,1.04E+00,5.21E-02,3.96E-02,5.73E-02,1.56E-02,5.73E-02,3.96E-02,5.21E-02,538,1.02E+00,7.80E-03,1.56E-01,1.54E-01,8.32E-02,1.54E-01,1.56E-01,7.80E-03,523,1.00E+00,1.14E-02,2.37E-01,8.36E-02,6.39E-02,8.36E-02,2.37E-01,1.14E-02,592,9.82E-01,3.91E-02,1.15E-01,2.52E-02,6.56E-02,2.52E-02,1.15E-01,3.91E-02,571,9.64E-01,2.58E-02,9.99E-02,2.03E-02,1.48E-01,2.03E-02,9.99E-02,2.58E-02,634,9.47E-01,3.59E-02,1.91E-01,4.40E-02,1.95E-01,4.40E-02,1.91E-01,3.59E-02,1023,9.15E-01,4.69E-02,2.68E-01,9.81E-02,4.12E-02,9.81E-02,2.68E-01,4.69E-02,1011,Grade 2
Medial Femur of G2_12.jpg,1.05E+00,7.75E-02,5.01E-01,1.93E-01,1.97E-01,1.93E-01,5.01E-01,7.75E-02,727,1.04E+00,1.94E-02,3.61E-01,3.97E-02,1.77E-01,3.97E-02,3.61E-01,1.94E-02,836,1.03E+00,2.99E-02,1.03E-01,1.01E-01,1.12E-01,1.01E-01,1.03E-01,2.99E-02,734,1.01E+00,2.56E-02,1.34E-01,9.04E-02,5.54E-02,9.04E-02,1.34E-01,2.56E-02,800,1.00E+00,1.47E-02,3.28E-01,4.19E-02,2.06E-01,4.19E-02,3.28E-01,1.47E-02,871,9.88E-01,6.11E-03,1.69E-01,5.56E-02,2.35E-01,5.56E-02,1.69E-01,6.11E-03,854,9.75E-01,5.52E-02,2.52E-01,1.26E-01,4.54E-02,1.26E-01,2.52E-01,5.52E-02,785,9.66E-01,2.33E-02,3.35E-01,5.02E-02,9.79E-02,5.02E-02,3.35E-01,2.33E-02,852,9.48E-01,5.62E-02,5.38E-01,3.30E-02,5.60E-02,3.30E-02,5.38E-01,5.62E-02,896,Grade 2
Medial Femur of G2_13.jpg,1.08E+00,9.21E-02,5.99E-01,7.35E-02,1.97E-01,7.35E-02,5.99E-01,9.21E-02,735,1.06E+00,6.10E-02,3.70E-01,4.82E-02,3.11E-01,4.82E-02,3.70E-01,6.10E-02,879,1.04E+00,3.97E-02,1.18E-01,8.36E-02,1.44E-01,8.36E-02,1.18E-01,3.97E-02,736,1.02E+00,2.02E-02,2.04E-01,1.24E-01,2.24E-01,1.24E-01,2.04E-01,2.02E-02,760,1.00E+00,1.07E-02,4.12E-01,4.53E-02,3.35E-01,4.53E-02,4.12E-01,1.07E-02,923,9.79E-01,1.12E-03,2.05E-01,1.64E-01,3.88E-01,1.64E-01,2.05E-01,1.12E-03,840,9.59E-01,3.47E-02,1.93E-01,1.68E-02,1.36E-01,1.68E-02,1.93E-01,3.47E-02,842,9.45E-01,6.15E-02,3.32E-01,5.87E-02,2.78E-01,5.87E-02,3.32E-01,6.15E-02,878,9.20E-01,1.06E-01,6.17E-01,6.91E-02,4.41E-01,6.91E-02,6.17E-01,1.06E-01,865,Grade 2
